ma,ten,linhVuc,status,publishable,active_date,repeal_date,name_source,legacy_match,name_similarity,phi_dia_gioi,formalityId,decision_numbers,article_url,attachment_url,reason
1.012793,Đăng ký biến động đối với trường hợp thành viên của hộ gia đình hoặc cá nhân đang sử dụng đất thành lập doanh nghiệp tư nhân và sử dụng đất vào hoạt động sản xuất kinh d,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012796,Đính chính Giấy chứng nhận đã cấp lần đầu có sai sót,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,True,1.0,False,019d2bfa-76cb-741b-996e-33d1ef50be50,15/QĐ-UBND; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-TTG; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/noi-dung-linh-vuc-dat-dai-cap-xa638912181802758696.docx,
1.012805,Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch Ủy ban nhân cấp tỉnh,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012812,Hòa giải tranh chấp đất đai,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,dvcqg_name_by_code_verified,True,1.0,False,019d2bfa-76e6-7468-b6f2-3d412e902b88,15/QĐ-UBND; 2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/noi-dung-linh-vuc-dat-dai-cap-xa638912181802758696.docx,
1.012817,"Xác định lại diện tích đất ở của hộ gia đình, cá nhân đã được cấp Giấy chứng nhận trước ngày 01 tháng 7 năm 2004",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,dvcqg_name_by_code_verified,True,1.0,False,,15/QĐ-UBND; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-TTG; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/noi-dung-linh-vuc-dat-dai-cap-xa638912181802758696.docx,
1.012818,"Thu hồi Giấy chứng nhận đã cấp lần đầu không đúng quy định của pháp luật đất đai do người sử dụng đất, chủ sở hữu tài sản gắn liền với đất phát hiện và cấp lại Giấy chứng nhận sau khi thu hồi",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,dvcqg_name_by_code_verified,True,1.0,False,019d2bfa-76e6-7468-b6f2-417e588578f5,15/QĐ-UBND,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/noi-dung-linh-vuc-dat-dai-cap-xa638912181802758696.docx,
1.012821,"Thẩm định, phê duyệt phương án sử dụng đất",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012929,Thủ tục thành lập hội,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012942,"Thủ tục báo cáo tổ chức đại hội thành lập, đại hội nhiệm kỳ, đại hội bất thường của hội",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012943,"Thủ tục thông báo kết quả đại hội và phê duyệt đổi tên hội, phê duyệt điều lệ hội",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012945,"Thủ tục chia, tách; sáp nhập; hợp nhất hội",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012946,Thủ tục hội tự giải thể,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012947,Thủ tục cho phép hội đặt chi nhánh hoặc văn phòng đại diện,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012948,Thủ tục cho phép hội hoạt động trở lại sau khi bị đình chỉ có thời hạn,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013017,Thủ tục cấp giấy phép thành lập và công nhận điều lệ quỹ,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013018,Thủ tục công nhận quỹ đủ điều kiện hoạt động và công nhận thành viên Hội,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013019,"Thủ tục công nhận điều lệ (sửa đổi, bổ sung) quỹ; đổi tên quỹ",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013020,Thủ tục cấp lại giấy phép thành lập và công nhận điều lệ quỹ,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013021,Thủ tục cho phép quỹ hoạt động trở lại sau khi bị tạm đình chỉ hoạt động,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013022,"Hợp nhất, sáp nhập, chia, tách, mở rộng phạm vi hoạt động quỹ",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013023,Thủ tục quỹ tự giải thể,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.013040,"Thủ tục khai, nộp phí bảo vệ môi trường đối với khí thải",MÔI TRƯỜNG,official_commune_evidence_no_later_repeal_in_snapshot,True,2026-01-21,,dvcqg_name_by_code_verified,True,1.0,False,,149/QĐ-UBND; 2032/QĐ-UBND; 4510/QĐ-BTC,https://vinhbao.haiphong.gov.vn/linh-vuc-tai-chinh-ke-hoach/thu-tuc-hanh-chinh-duoc-sua-doi-bo-sung-va-bai-bo-trong-linh-vuc-thue-thuoc-pham-vi-chuc-nang-qu-848957,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/1/quyet-dinh-2025-cong-bo-dmtthc-so-tai-chinh-ttr04-qd-4510.btc-..signed639046149447716353.pdf,
1.013128,"Thủ tục thẩm định và phê duyệt kế hoạch ứng phó sự cố tràn dầu của các cửa hàng bán lẻ xăng dầu trên đất liền, trên sông, trên biển và các cơ sở, dự án trên địa bàn xã không thuộc đối tượng kinh doanh, vận chuyển xăng dầu có nguy cơ xảy ra sự cố tràn dầu mức độ nhỏ (dung tích chứa dưới 50 m3)",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,dvcqg_name_by_code_verified,False,1.0,False,,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.013337,"Đăng ký công bố hợp quy đối với các sản phẩm, hàng hóa được quản lý bởi các quy chuẩn kỹ thuật quốc gia do Bộ Lao động - Thương binh và Xã hội ban hành - Nghị định số 22/2026/NĐ -CP ngày 16/01/2026 của Chính phủ; - Thông tư số 14/2026/TT -BKHCN ngày",NỘI VỤ,repealed_by_official_city_decision,False,,2026-08-30,official_city_decision_pdf,False,,False,,3500/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3500-qd-ubnd-ngay-30-8-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-958426,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3500-nv639240495312924587.pdf,Bị bãi bỏ theo 3500/QĐ-UBND
1.013702,Công nhận ban vận động thành lập hội,HỘI,priority51_current_official_commune_evidence,True,2026-09-07,,priority51_official_legal_verification,True,,False,019d2bfb-1b5c-7417-b2be-9deaf8580018,,https://cdn.haiphong.gov.vn/gov-hpg/6823/tintuc/2026/4/danh_muc_tthc_bo_noi_vu639109961034637945.pdf,https://cdn.haiphong.gov.vn/gov-hpg/6823/tintuc/2026/4/danh_muc_tthc_bo_noi_vu639109961034637945.pdf,
1.013703,Thành lập hội,HỘI,priority51_current_official_commune_evidence,True,2026-09-07,,priority51_official_legal_verification,True,,False,019d2bfb-1b5e-74c5-be8d-c902d128672d,,https://cdn.haiphong.gov.vn/gov-hpg/6823/tintuc/2026/4/danh_muc_tthc_bo_noi_vu639109961034637945.pdf,https://cdn.haiphong.gov.vn/gov-hpg/6823/tintuc/2026/4/danh_muc_tthc_bo_noi_vu639109961034637945.pdf,
1.013723,Thủ tục kiểm tra nhà nước về chất lượng hàng hóa hàng hóa nhóm 2 nhập khẩu Nghị định số 37/2026/NĐ -CP ngày 23/01/2026 của Chính phủ,NỘI VỤ,repealed_by_official_city_decision,False,,2026-08-30,official_city_decision_pdf,False,,False,,3500/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3500-qd-ubnd-ngay-30-8-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-958426,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3500-nv639240495312924587.pdf,Bị bãi bỏ theo 3500/QĐ-UBND
1.013724,"Vay vốn hỗ trợ tạo việc làm, duy trì và mở rộng việc làm từ Quỹ quốc gia về việc làm đối với người lao động",VIỆC LÀM,official_commune_evidence_no_later_repeal_in_snapshot,True,2026-01-15,,dvcqg_name_by_code_verified,True,1.0,False,,2/QĐ-UBND; 636/QĐ-BNV; 1561/QĐ-BNV; 4/QĐ-BNV,https://vinhbao.haiphong.gov.vn/linh-vuc-quan-ly-lao-dong-ngoai-nuoc/danh-muc-thu-tuc-hanh-chinh-moi-ban-hanh-bi-bai-bo-linh-vuc-nguoi-lao-dong-di-lam-viec-o-nuoc-ng-845673,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/1/1.-qd-cong-bo-danh-muc-tthc-thuoc-pham-vi-chuc-nang-quan-ly-cua-so-noi-vu..signed639040667148325665.pdf,
1.013725,"Vay vốn hỗ trợ tạo việc làm, duy trì và mở rộng việc làm từ Quỹ quốc gia về việc làm đối với cơ sở sản xuất, kinh doanh",VIỆC LÀM,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-07-13,,official_attachment_snippet,True,0.861,False,,2/QĐ-UBND; 636/QĐ-BNV,https://vinhbao.haiphong.gov.vn/linh-vuc-viec-lam/cong-bo-danh-muc-thu-tuc-hanh-chinh-moi-ban-hanh-va-bi-bai-bo-linh-vuc-viec-lam-an-toan-ve-sinh--762741,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/7/qd-cong-bo-tthc-linh-vuc-viec-lam-atld-qd-636..signed638880367760937972.pdf,
1.013734,Đăng ký hợp đồng lao động trực tiếp giao kết.,QUẢN LÝ LAO ĐỘNG NGOÀI NƯỚC,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-07-13,,dvcqg_name_by_code_verified,True,1.0,False,,1214/QĐ-UBND; 640/QĐ-BNV,https://vinhbao.haiphong.gov.vn/linh-vuc-quan-ly-lao-dong-ngoai-nuoc/cong-bo-danh-muc-thu-tuc-hanh-chinh-moi-ban-hanh-va-bi-bai-bo-linh-vuc-quan-ly-lao-dong-ngoai-nu-762740,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/7/qd-quyet-dinh-cong-bo-tthc-qd-640..signed638880366333934920.pdf,
1.013771,"Thủ tục cấp Giấy phép gia công hàng hóa thuộc diện hàng hóa cấm xuất khẩu, cấm nhập khẩu; hàng hóa tạm ngừng xuất khẩu, tạm ngừng nhập khẩu",XUẤT NHẬP KHẨU,official_city_decision_commune_reception,True,2026-09-08,,official_city_decision_pdf,False,,False,,3584/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3584-qd-ubnd-ngay-08-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-961695,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3548-ct639245592166822661.pdf,
1.013778,Thủ tục gia hạn thời gian quá cảnh đối với hàng hóa quá cảnh,XUẤT NHẬP KHẨU,official_city_decision_commune_reception,True,2026-09-08,,official_city_decision_pdf,False,,False,,3584/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3584-qd-ubnd-ngay-08-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-961695,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3548-ct639245592166822661.pdf,
1.013781,Thủ tục chấp thuận thay đổi nội dung ghi trong giấy phép hoạt động báo chí đối với cơ quan báo chí của địa phương,BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,dvcqg_name_by_code_verified,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013782,Thủ tục cấp giấy phép xuất bản thêm ấn phẩm báo chí đối với cơ quan báo chí của địa phương,BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013784,Thủ tục chấp thuận thay đổi nội dung ghi trong giấy phép xuất bản thêm ấn phẩm báo chí đối với cơ quan báo chí của địa phương,BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013785,Thủ tục cấp giấy phép xuất bản phụ trương đối với cơ quan báo chí của địa phương,BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013788,"Thủ tục cấp giấy phép xuất bản đặc san đối với cơ quan, tổ chức, doanh nghiệp của địa phương",BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013789,"Thủ tục chấp thuận thay đổi nội dung ghi trong giấy phép xuất bản đặc san đối với cơ quan, tổ chức, doanh nghiệp của địa phương",BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013790,Thủ tục đăng ký danh mục báo chí nhập khẩu,BÁO CHÍ,official_city_decision_commune_reception,True,2026-09-04,,official_city_decision_pdf,False,,False,,3523/QĐ-UBND,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3523-qd-ubnd-ngay-04-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-959292,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3523-vh639241356960920960.pdf,
1.013809,"Cấp Giấy chứng nhận đủ điều ki ện s ản xuất thuốc thú y có ch ứa chất ma tuý, ti ền chất (trừ sản xuất thuốc thú y dạng dược phẩm, vắc xin) Điều 30 Ngh ị định số 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed_by_official_city_decision,False,,2026-09-15,official_city_decision_pdf,False,,False,,3726/QĐ-UBND,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,Bị bãi bỏ theo 3726/QĐ-UBND
1.013811,"Cấp lại Giấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma túy, ti ền chất (tr ừ sản xuất thuốc thú y dạng dược phẩm, vắc-xin) Khoản 2 Đi ều 30 Ngh ị định số 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed_by_official_city_decision,False,,2026-09-15,official_city_decision_pdf,False,,False,,3726/QĐ-UBND,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,Bị bãi bỏ theo 3726/QĐ-UBND
1.013813,"Sửa đổi Giấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma tuý, ti ền chất (tr ừ sản xuất thuốc thú y dạng dược phẩm, vắc xin) Khoản 2 Đi ều 30 Ngh ị định số 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed_by_official_city_decision,False,,2026-09-15,official_city_decision_pdf,False,,False,,3726/QĐ-UBND,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,Bị bãi bỏ theo 3726/QĐ-UBND
